articleID,url,title,createTime,positive_total,negative_total,total,positive_percent,negative_percent
543,https://www.mobile01.com/topicdetail.php?f=454&t=6037974,結晶鋼烤門板接縫問題,2020-03-04 21:01,1,0,1,1.0,0.0
544,https://www.mobile01.com/topicdetail.php?f=454&t=6034360,房仲帶看有業績？,2020-02-29 01:01,4,4,8,0.5,0.5
545,https://www.mobile01.com/topicdetail.php?f=454&t=5989600,社區總幹事與主委,2019-12-29 10:32,3,11,14,0.21428571428571427,0.7857142857142857
546,https://www.mobile01.com/topicdetail.php?f=454&t=6034279,"(5分)想買台北市五樓公寓租給房客住,五樓公寓好租人嗎?(沒電梯,離捷運1200公尺,附近二年後有個大的文山森林公園,約0.5倍大安森林公園大)",2020-02-28 22:12,2,1,3,0.6666666666666666,0.3333333333333333
547,https://www.mobile01.com/topicdetail.php?f=454&t=6033381,請問有北投一樹巷的資訊嗎？,2020-02-27 17:58,0,1,1,0.0,1.0
548,https://www.mobile01.com/topicdetail.php?f=454&t=6031064,柯文哲出席內湖區舊宗社會住宅開工典禮,2020-02-24 17:09,4,4,8,0.5,0.5
549,https://www.mobile01.com/topicdetail.php?f=454&t=6019921,請益士林、北投區房子,2020-02-10 09:10,2,1,3,0.6666666666666666,0.3333333333333333
550,https://www.mobile01.com/topicdetail.php?f=454&t=6030241,有人去看過天母的璞園天玉嗎,2020-02-23 19:41,0,2,2,0.0,1.0
551,https://www.mobile01.com/topicdetail.php?f=454&t=5068162,有推薦的搬家公司嗎,2017-02-16 16:22,15,18,33,0.45454545454545453,0.5454545454545454
552,https://www.mobile01.com/topicdetail.php?f=454&t=6026331,大家是不是不喜歡地主回遷戶？,2020-02-18 09:49,13,15,28,0.4642857142857143,0.5357142857142857
553,https://www.mobile01.com/topicdetail.php?f=454&t=6030613,這陣子去看房子，稍微要注意個人的衛生保健與消毒問題喔。,2020-02-24 10:27,1,0,1,1.0,0.0
554,https://www.mobile01.com/topicdetail.php?f=454&t=6029784,八折收編！張忠謀鄰居包下大直整層水岸豪宅,2020-02-22 23:40,1,1,2,0.5,0.5
555,https://www.mobile01.com/topicdetail.php?f=454&t=6029109,詢問社正路建案,2020-02-21 23:42,0,1,1,0.0,1.0
556,https://www.mobile01.com/topicdetail.php?f=454&t=6028648,買賣後土地轉移問題請教,2020-02-21 11:57,1,2,3,0.3333333333333333,0.6666666666666666
557,https://www.mobile01.com/topicdetail.php?f=454&t=6028692,有人看過暖暖的新家嗎,2020-02-21 13:05,0,3,3,0.0,1.0
558,https://www.mobile01.com/topicdetail.php?f=454&t=5531759,我家是防空避難室!?,2018-08-02 19:36,2,1,3,0.6666666666666666,0.3333333333333333
560,https://www.mobile01.com/topicdetail.php?f=454&t=6027780,三寶啪啪造 天佑台灣,2020-02-20 09:04,0,3,3,0.0,1.0
561,https://www.mobile01.com/topicdetail.php?f=454&t=5937622,台北40年破公寓VS八德桃大極,2019-10-30 11:05,44,72,116,0.3793103448275862,0.6206896551724138
562,https://www.mobile01.com/topicdetail.php?f=454&t=745284,威靈頓山莊,2008-08-26 00:19,40,64,104,0.38461538461538464,0.6153846153846154
563,https://www.mobile01.com/topicdetail.php?f=454&t=2171360,台灣人真是幸福~~,2011-05-25 09:05,44,73,117,0.37606837606837606,0.6239316239316239
564,https://www.mobile01.com/topicdetail.php?f=454&t=5957780,雙湖匯的銷售臉真的很臭,2019-11-22 13:49,6,9,15,0.4,0.6
565,https://www.mobile01.com/topicdetail.php?f=454&t=6025181,（5分）請問如果我買臺北市萬華40多年的公寓。會不會房貸不好貸？我本身在臺北已經有兩間房子，目前沒有房貸,2020-02-16 16:09,3,0,3,1.0,0.0
566,https://www.mobile01.com/topicdetail.php?f=454&t=6019348,法拍「信義川普」脫標 慘跌1800萬收場!,2020-02-09 12:07,4,2,6,0.6666666666666666,0.3333333333333333
567,https://www.mobile01.com/topicdetail.php?f=454&t=5765657,中山區不錯的兩房產品？,2019-04-12 16:55,17,13,30,0.5666666666666667,0.43333333333333335
568,https://www.mobile01.com/topicdetail.php?f=454&t=5943880,台北市信義區靠近松山商職的房價,2019-11-06 15:10,5,17,22,0.22727272727272727,0.7727272727272727
569,https://www.mobile01.com/topicdetail.php?f=454&t=4649030,為什麼上班不搭大眾運輸?,2015-12-17 09:37,70,101,171,0.4093567251461988,0.5906432748538012
570,https://www.mobile01.com/topicdetail.php?f=454&t=4980111,輕鬆點，討論榮星花園附近房價,2016-11-09 10:49,15,25,40,0.375,0.625
571,https://www.mobile01.com/topicdetail.php?f=454&t=5937230,到底要不要為了小孩買房？,2019-10-29 20:15,14,14,28,0.5,0.5
572,https://www.mobile01.com/topicdetail.php?f=454&t=5182099,忠泰 住戶請進,2017-06-17 10:49,15,16,31,0.4838709677419355,0.5161290322580645
573,https://www.mobile01.com/topicdetail.php?f=454&t=6002983,買房自備款問題請益,2020-01-14 09:24,2,4,6,0.3333333333333333,0.6666666666666666
574,https://www.mobile01.com/topicdetail.php?f=454&t=5911768,置產考量5000萬內湖南港新房還信義安和一帶華夏,2019-09-28 15:33,8,24,32,0.25,0.75
575,https://www.mobile01.com/topicdetail.php?f=454&t=5996545,捷運東環段可行性研究通過,2020-01-06 14:53,7,4,11,0.6363636363636364,0.36363636363636365
576,https://www.mobile01.com/topicdetail.php?f=454&t=5974420,（5分）請問臺北市的房子，買萬華區康定路的好嗎？,2019-12-12 14:42,9,8,17,0.5294117647058824,0.47058823529411764
577,https://www.mobile01.com/topicdetail.php?f=454&t=6008262,微斜坡的房子，大家覺得有什麼影響嗎?,2020-01-22 11:09,3,4,7,0.42857142857142855,0.5714285714285714
578,https://www.mobile01.com/topicdetail.php?f=454&t=6005398,有奇岩重劃區的住戶嗎？,2020-01-17 13:10,2,3,5,0.4,0.6
579,https://www.mobile01.com/topicdetail.php?f=454&t=5833817,台北市的門牌真的比較好嗎？,2019-06-30 22:38,25,35,60,0.4166666666666667,0.5833333333333334
580,https://www.mobile01.com/topicdetail.php?f=454&t=5979521,住台北會因為房價關係考慮住林口嗎,2019-12-18 16:44,4,8,12,0.3333333333333333,0.6666666666666666
581,https://www.mobile01.com/topicdetail.php?f=454&t=5950472,"都更也輪到我家了, 但......",2019-11-13 19:37,27,62,89,0.30337078651685395,0.6966292134831461
582,https://www.mobile01.com/topicdetail.php?f=454&t=5977902,大安Vs信義Vs天母,2019-12-17 06:38,6,10,16,0.375,0.625
583,https://www.mobile01.com/topicdetail.php?f=454&t=6002363,請教 僑蓮建設 的風評,2020-01-13 14:07,2,0,2,1.0,0.0
584,https://www.mobile01.com/topicdetail.php?f=454&t=5932741,請問房價5000萬以上的 鄰居素質如 何?,2019-10-24 13:49,23,43,66,0.3484848484848485,0.6515151515151515
585,https://www.mobile01.com/topicdetail.php?f=454&t=5320392,心中山 錦西街,2017-11-18 22:57,23,16,39,0.5897435897435898,0.41025641025641024
586,https://www.mobile01.com/topicdetail.php?f=454&t=2438533,東湖 安康路 哲邦,2011-11-09 16:21,9,6,15,0.6,0.4
587,https://www.mobile01.com/topicdetail.php?f=454&t=4093206,南港高工第一排-興富發雙美館,2014-09-27 22:38,8,9,17,0.47058823529411764,0.5294117647058824
588,https://www.mobile01.com/topicdetail.php?f=454&t=2267938,總覺得內湖少了間IKEA,2011-07-23 22:24,21,15,36,0.5833333333333334,0.4166666666666667
589,https://www.mobile01.com/topicdetail.php?f=454&t=2738203,吳興街尾段有都更的價值嗎?,2012-05-14 17:01,9,13,22,0.4090909090909091,0.5909090909090909
590,https://www.mobile01.com/topicdetail.php?f=454&t=6002823,請問萬華區內江街新建案?,2020-01-14 00:08,0,1,1,0.0,1.0
591,https://www.mobile01.com/topicdetail.php?f=454&t=5982019,厲害了！買萬華豪宅5個月慘賠9百萬,2019-12-21 15:49,3,1,4,0.75,0.25
592,https://www.mobile01.com/topicdetail.php?f=454&t=6002276,租屋~房東是房屋仲介~還可收取仲介費嗎?,2020-01-13 12:13,1,1,2,0.5,0.5
593,https://www.mobile01.com/topicdetail.php?f=454&t=5991544,出租公寓請人來打掃是不是很怪?,2019-12-31 13:05,4,7,11,0.36363636363636365,0.6363636363636364
594,https://www.mobile01.com/topicdetail.php?f=454&t=5999999,24小時與豪宅為伍  (賣豪宅的一個簡單提示，參考看看),2020-01-10 11:34,1,1,2,0.5,0.5
595,https://www.mobile01.com/topicdetail.php?f=454&t=5998043,北市商圈降租 倒店潮終於緩解 (投資北市店面的可看一下),2020-01-08 09:40,3,0,3,1.0,0.0
596,https://www.mobile01.com/topicdetail.php?f=454&t=1093400,[都更]首泰建設,2009-06-12 08:25,10,11,21,0.47619047619047616,0.5238095238095238
597,https://www.mobile01.com/topicdetail.php?f=454&t=5984551,請問新北投站走路3分鐘的 公園大院？,2019-12-24 17:33,1,2,3,0.3333333333333333,0.6666666666666666
598,https://www.mobile01.com/topicdetail.php?f=454&t=5996710,新碩華御,2020-01-06 18:06,2,2,4,0.5,0.5
599,https://www.mobile01.com/topicdetail.php?f=454&t=5980856,住台北市or新北市的選擇,2019-12-20 07:51,25,24,49,0.5102040816326531,0.4897959183673469
600,https://www.mobile01.com/topicdetail.php?f=454&t=4997096,東湖求租車位,2016-11-27 23:34,8,12,20,0.4,0.6
601,https://www.mobile01.com/topicdetail.php?f=454&t=5868742,請問有人看過萬華區「川悅」（前埕曦河畔）建案嗎？,2019-08-12 00:01,3,1,4,0.75,0.25
602,https://www.mobile01.com/topicdetail.php?f=454&t=5128453,四季晏汐止,2017-04-22 16:03,17,10,27,0.6296296296296297,0.37037037037037035
603,https://www.mobile01.com/topicdetail.php?f=454&t=5927273,萬華 東騰元町,2019-10-17 19:41,6,7,13,0.46153846153846156,0.5384615384615384
604,https://www.mobile01.com/topicdetail.php?f=454&t=5947073,26歲小家庭的貸款成數,2019-11-10 10:03,13,17,30,0.43333333333333335,0.5666666666666667
605,https://www.mobile01.com/topicdetail.php?f=454&t=4494966,內湖五期根本就是被高估的區域，交通超不方便，空屋率高，投資客多，要下手的朋友請三思,2015-08-12 23:10,38,85,123,0.3089430894308943,0.6910569105691057
606,https://www.mobile01.com/topicdetail.php?f=454&t=5728055,北投璞園 璞有聲,2019-03-02 17:32,6,12,18,0.3333333333333333,0.6666666666666666
607,https://www.mobile01.com/topicdetail.php?f=454&t=5977783,到底買還是不買?,2019-12-16 22:44,5,14,19,0.2631578947368421,0.7368421052631579
608,https://www.mobile01.com/topicdetail.php?f=454&t=5928055,請問福隆建設和森城建設的評價如何？,2019-10-18 18:05,2,0,2,1.0,0.0
609,https://www.mobile01.com/topicdetail.php?f=454&t=5744533,請問北投奇岩站附近的廣告 岳榕莊?,2019-03-19 11:43,30,52,82,0.36585365853658536,0.6341463414634146
610,https://www.mobile01.com/topicdetail.php?f=454&t=5976728,台灣的都更條件是否全世界最嚴的,2019-12-15 19:53,9,41,50,0.18,0.82
611,https://www.mobile01.com/topicdetail.php?f=454&t=5951018,投資收租隔間套房好?  為何有人要賣 ?,2019-11-14 12:30,4,7,11,0.36363636363636365,0.6363636363636364
612,https://www.mobile01.com/topicdetail.php?f=454&t=5981778,沒有建築線,2019-12-21 11:22,1,0,1,1.0,0.0
613,https://www.mobile01.com/topicdetail.php?f=454&t=5981596,買老屋等都更？！,2019-12-20 23:26,1,4,5,0.2,0.8
614,https://www.mobile01.com/topicdetail.php?f=454&t=5979274,我家只有地上權，地主想賣掉土地找我們洽談，怎麼談比較好？,2019-12-18 11:41,2,2,4,0.5,0.5
616,https://www.mobile01.com/topicdetail.php?f=454&t=5980762,新竹 科學園區 2020 房產地區大漲,2019-12-19 23:22,1,0,1,1.0,0.0
617,https://www.mobile01.com/topicdetail.php?f=454&t=5978096,大同區超站S聯開宅,2019-12-17 10:22,2,4,6,0.3333333333333333,0.6666666666666666
618,https://www.mobile01.com/topicdetail.php?f=454&t=5977328,白天鵝建設公司,2019-12-16 12:42,1,0,1,1.0,0.0
619,https://www.mobile01.com/topicdetail.php?f=454&t=5972721,房屋租賃委託書之有效期法令,2019-12-10 13:39,1,1,2,0.5,0.5
620,https://www.mobile01.com/topicdetail.php?f=454&t=5492719,昇陽鵬城,2018-06-20 11:03,9,7,16,0.5625,0.4375
621,https://www.mobile01.com/topicdetail.php?f=454&t=5976572,新建案嗎？,2019-12-15 15:14,0,1,1,0.0,1.0
622,https://www.mobile01.com/topicdetail.php?f=454&t=5974043,請問房貸優先償還新舊問題？,2019-12-12 03:03,1,1,2,0.5,0.5
623,https://www.mobile01.com/topicdetail.php?f=454&t=5924953,請問興安華城推薦,2019-10-15 11:06,1,2,3,0.3333333333333333,0.6666666666666666
624,https://www.mobile01.com/topicdetail.php?f=454&t=1170748,請問有人看過內湖安泰街上的綠之湖嗎?,2009-08-03 00:11,16,24,40,0.4,0.6
625,https://www.mobile01.com/topicdetail.php?f=454&t=5919452,一層一戶的那種電梯,2019-10-08 09:00,7,6,13,0.5384615384615384,0.46153846153846156
626,https://www.mobile01.com/topicdetail.php?f=454&t=5906683,永慶房屋一直騷擾該怎麼辦?,2019-09-22 20:20,6,15,21,0.2857142857142857,0.7142857142857143
627,https://www.mobile01.com/topicdetail.php?f=454&t=5972507,新家在基隆，請有經驗的大大，推薦有信譽、價錢公道的驗屋公司！,2019-12-10 09:54,1,0,1,1.0,0.0
628,https://www.mobile01.com/topicdetail.php?f=454&t=5946693,建商開出的都更條件,2019-11-09 17:38,12,28,40,0.3,0.7
629,https://www.mobile01.com/topicdetail.php?f=454&t=5971444,有人看過新碩華御這個案子了嗎？,2019-12-09 07:15,1,0,1,1.0,0.0
630,https://www.mobile01.com/topicdetail.php?f=454&t=5970780,信義區 ONE360昇陽,2019-12-08 00:37,1,0,1,1.0,0.0
631,https://www.mobile01.com/topicdetail.php?f=454&t=5907724,大家會和不知名的不動產業者買房嗎？,2019-09-24 00:05,4,3,7,0.5714285714285714,0.42857142857142855
632,https://www.mobile01.com/topicdetail.php?f=454&t=3828312,奇岩重劃區,2014-03-24 14:07,22,37,59,0.3728813559322034,0.6271186440677966
633,https://www.mobile01.com/topicdetail.php?f=454&t=5951292,最近看士林的房子 發現....,2019-11-14 16:58,1,5,6,0.16666666666666666,0.8333333333333334
634,https://www.mobile01.com/topicdetail.php?f=454&t=5965129,無車族適合住在奇岩重劃區嗎？,2019-12-01 17:09,4,6,10,0.4,0.6
635,https://www.mobile01.com/topicdetail.php?f=454&t=5965096,台北忠駝國宅,2019-12-01 16:19,3,1,4,0.75,0.25
636,https://www.mobile01.com/topicdetail.php?f=454&t=5959103,自售大安區13坪小套房680萬會太貴嗎？,2019-11-24 13:38,18,20,38,0.47368421052631576,0.5263157894736842
637,https://www.mobile01.com/topicdetail.php?f=454&t=5964328,租屋補助,2019-11-30 13:56,2,2,4,0.5,0.5
638,https://www.mobile01.com/topicdetail.php?f=454&t=5952985,123,2019-11-16 23:21,2,5,7,0.2857142857142857,0.7142857142857143
639,https://www.mobile01.com/topicdetail.php?f=454&t=5905363,北捷台北橋共構,2019-09-20 22:52,26,17,43,0.6046511627906976,0.3953488372093023
640,https://www.mobile01.com/topicdetail.php?f=454&t=5959888,"想租車位, 台北市信義區永吉路信義路附近",2019-11-25 13:55,0,1,1,0.0,1.0
641,https://www.mobile01.com/topicdetail.php?f=454&t=5777533,"每玶一百萬的內在美是這樣子,你(妳)會買嗎?",2019-04-25 12:40,44,64,108,0.4074074074074074,0.5925925925925926
642,https://www.mobile01.com/topicdetail.php?f=454&t=5878945,外國人在貸款買房子!,2019-08-23 18:25,1,5,6,0.16666666666666666,0.8333333333333334
643,https://www.mobile01.com/topicdetail.php?f=454&t=5901679,求買台北市房子地段建議,2019-09-16 21:02,2,15,17,0.11764705882352941,0.8823529411764706
644,https://www.mobile01.com/topicdetail.php?f=454&t=4352581,台北文山區都更條件一問,2015-04-19 20:11,4,7,11,0.36363636363636365,0.6363636363636364
645,https://www.mobile01.com/topicdetail.php?f=454&t=5944070,7200萬豪宅之以貸款購入,2019-11-06 19:04,14,30,44,0.3181818181818182,0.6818181818181818
646,https://www.mobile01.com/topicdetail.php?f=454&t=3651293,景美華固地上權建案,2013-11-19 12:17,305,488,793,0.38461538461538464,0.6153846153846154
647,https://www.mobile01.com/topicdetail.php?f=454&t=5916339,買不起房的是賺太少  還是現在房太貴,2019-10-04 03:35,39,68,107,0.3644859813084112,0.6355140186915887
648,https://www.mobile01.com/topicdetail.php?f=454&t=5924847,公宅真的是扭曲正常經濟的設施 但是我愛,2019-10-15 10:04,5,6,11,0.45454545454545453,0.5454545454545454
649,https://www.mobile01.com/topicdetail.php?f=454&t=5942570,恕刪恕刪恕刪恕刪,2019-11-05 10:21,13,5,18,0.7222222222222222,0.2777777777777778
650,https://www.mobile01.com/topicdetail.php?f=454&t=5704554,北投豐年路一段與大業路交叉口要蓋了(緊鄰新北投支線),2019-02-01 16:09,20,21,41,0.4878048780487805,0.5121951219512195
651,https://www.mobile01.com/topicdetail.php?f=454&t=5949243,遇到容積流氓怎麼辦??,2019-11-12 12:49,1,0,1,1.0,0.0
652,https://www.mobile01.com/topicdetail.php?f=454&t=5936588,「空屋率+少子化」雙重惡化！網憂心：年輕人對買房已經無感,2019-10-29 07:37,4,0,4,1.0,0.0
653,https://www.mobile01.com/topicdetail.php?f=454&t=5575734,奇岩重劃區爆賠售潮 今年5戶轉手4戶賠,2018-09-18 21:11,42,54,96,0.4375,0.5625
654,https://www.mobile01.com/topicdetail.php?f=454&t=5938291,即使房東權狀、身分證件與印鑑都在身邊，房客把房子轉賣給別人，可能嗎？,2019-10-31 08:25,3,11,14,0.21428571428571427,0.7857142857142857
655,https://www.mobile01.com/topicdetail.php?f=454&t=5943940,賠售3708萬的南港大樓 - 無雙日升月恆,2019-11-06 16:29,4,4,8,0.5,0.5
656,https://www.mobile01.com/topicdetail.php?f=454&t=5401785,請教達人南港經貿園區的物件,2018-03-03 00:52,5,11,16,0.3125,0.6875
657,https://www.mobile01.com/topicdetail.php?f=454&t=5939534,台北市都更,2019-11-01 16:59,1,3,4,0.25,0.75
658,https://www.mobile01.com/topicdetail.php?f=454&t=4117198,希望把大巨蛋拆除改建成社會住宅,2014-10-14 15:02,51,88,139,0.3669064748201439,0.6330935251798561
659,https://www.mobile01.com/topicdetail.php?f=454&t=4525944,忠孝無極投資客全數慘遭套牢,2015-09-06 00:39,7,22,29,0.2413793103448276,0.7586206896551724
660,https://www.mobile01.com/topicdetail.php?f=454&t=5914152,有人看過南港車站附近的建案 « 舞青 » 嗎？,2019-10-01 10:43,5,10,15,0.3333333333333333,0.6666666666666666
661,https://www.mobile01.com/topicdetail.php?f=454&t=5941159,請問中山Q1,2019-11-03 20:54,2,3,5,0.4,0.6
662,https://www.mobile01.com/topicdetail.php?f=454&t=5926201,請問有辦公室在南京復興站買30坪總價2100萬年報酬5%以上 好嗎?,2019-10-16 17:36,10,21,31,0.3225806451612903,0.6774193548387096
663,https://www.mobile01.com/topicdetail.php?f=454&t=4640438,請提供南港幼兒園選擇建議~~,2015-12-09 16:04,3,6,9,0.3333333333333333,0.6666666666666666
